drive,xmission,fuelType,classId,id,make,year,hp,torque
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Lexus ES 350,Lexus,2010,272,254
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro SE Fleet,Dodge,2010,210,235
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro Heat,Dodge,2010,210,235
Rear-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Dodge Nitro Shock,Dodge,2010,260,265
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro SXT Fleet 4X4,Dodge,2010,210,235
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro SXT Fleet,Dodge,2010,210,235
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro SE Fleet 4X4,Dodge,2010,210,235
Rear-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Dodge Nitro Detonator,Dodge,2010,260,265
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Dodge Nitro Heat 4X4,Dodge,2010,210,235
Four-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Dodge Nitro Detonator 4X4,Dodge,2010,260,265
Four-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Dodge Nitro Shock 4X4,Dodge,2010,260,265
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Chevrolet Express 1500,Chevrolet,2012,195,260
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Chevrolet Express 1500 FFV,Chevrolet,2012,310,334
All-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Chevrolet Express 1500 FFV AWD,Chevrolet,2012,310,334
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti G37 Coupe,Infiniti,2011,330,270
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti G37 Coupe Journey,Infiniti,2011,330,270
All-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti G37x Coupe AWD,Infiniti,2011,330,270
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Infiniti G37 Coupe Sport 6MT,Infiniti,2011,330,270
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Infiniti IPL G Coupe 6MT,Infiniti,2011,348,276
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-1,GMC,2011,182,172
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-1 AWD,GMC,2011,182,172
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-2,GMC,2011,182,172
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-2 AWD,GMC,2011,182,172
Front-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2011 GMC Terrain SLE-2 3.0L,GMC,2011,264,222
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-2 3.0L AWD,GMC,2011,264,222
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLT-1,GMC,2011,182,172
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLT-1 AWD,GMC,2011,182,172
Front-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2011 GMC Terrain SLT-1 3.0L,GMC,2011,264,222
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLT-1 3.0L AWD,GMC,2011,264,222
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLT-2,GMC,2011,182,172
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLT-2 AWD,GMC,2011,182,172
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-2 AWD,GMC,2011,182,172
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Terrain SLE-2 3.0L,GMC,2011,264,222
Rear-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2011 Dodge Nitro Heat 4.0,Dodge,2011,260,265
Four-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2011 Dodge Nitro Heat 4.0 4X4,Dodge,2011,260,265
Rear-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2011 GMC Yukon SLE,GMC,2011,320,335
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon SLT,GMC,2011,320,335
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon Denali,GMC,2011,403,417
Four-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2011 GMC Yukon 4WD SLE,GMC,2011,320,335
Four-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2011 GMC Yukon 4WD SLT,GMC,2011,320,335
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon AWD Denali,GMC,2011,403,417
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera Coupe,Porsche,2010,345,288
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera S Coupe,Porsche,2010,385,310
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Turbo Coupe,Porsche,2010,500,480
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera 4 Coupe,Porsche,2010,345,288
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera 4S Coupe,Porsche,2010,385,310
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Targa 4S Coupe,Porsche,2010,385,310
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Targa 4 Coupe,Porsche,2010,345,288
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon SLE,GMC,2010,320,335
Rear-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon SLT,GMC,2010,320,335
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon Denali,GMC,2010,403,417
Four-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon 4WD SLE,GMC,2010,320,335
Four-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon 4WD SLT,GMC,2010,320,335
All-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon AWD Denali,GMC,2010,403,417
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2010 Infiniti G37 Coupe,Infiniti,2010,330,270
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2010 Infiniti G37 Coupe Journey,Infiniti,2010,330,270
All-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2010 Infiniti G37x Coupe AWD,Infiniti,2010,330,270
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Infiniti G37 Coupe Sport 6MT,Infiniti,2010,330,270
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL 1/2 Ton SLE,GMC,2011,320,335
Four-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL 1/2 Ton SLE 4WD,GMC,2011,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon XL 3/4 Ton SLE,GMC,2011,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon XL 3/4 Ton SLE 4WD,GMC,2011,352,382
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL 1/2 Ton SLT,GMC,2011,320,335
Four-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL 1/2 Ton SLT 4WD,GMC,2011,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon XL 3/4 Ton SLT,GMC,2011,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon XL 3/4 Ton SLT 4WD,GMC,2011,352,382
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL Denali,GMC,2011,403,417
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 GMC Yukon XL Denali 4WD,GMC,2011,403,417
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti IPL G Coupe,Infiniti,2011,348,276
Rear-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon XL 1/2 Ton SLE,GMC,2011,320,335
Four-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon XL 1/2 Ton SLE 4WD,GMC,2010,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon XL 3/4 Ton SLE,GMC,2010,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon XL 3/4 Ton SLE 4WD,GMC,2010,352,382
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon XL 1/2 Ton SLT,GMC,2010,320,335
Four-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon XL 1/2 Ton SLT 4WD,GMC,2010,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon XL 3/4 Ton SLT,GMC,2010,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon XL 3/4 Ton SLT 4WD,GMC,2010,352,382
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 GMC Yukon XL Denali,GMC,2010,403,417
All-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2010 GMC Yukon XL Denali 4WD,GMC,2010,403,417
Rear-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2010 Infiniti QX56 2WD,Infiniti,2010,320,393
All-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2010 Infiniti QX56 4WD,Infiniti,2010,320,393
Rear-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti QX56 2WD,Infiniti,2011,400,413
All-wheel drive,7 Speed Automatic,Gasoline,Automatic transmission,2011 Infiniti QX56 4WD,Infiniti,2011,400,413
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura MDX,Acura,2010,300,270
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura MDX,Acura,2011,300,270
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura RDX,Acura,2010,240,260
All-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura RDX SH-AWD,Acura,2010,240,260
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura RDX,Acura,2011,240,260
All-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura RDX SH-AWD,Acura,2011,240,260
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 BMW M3 Convertible,BMW,2010,414,295
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura ZDX,Acura,2010,300,270
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura ZDX,Acura,2011,300,270
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 BMW M3 Convertible,BMW,2011,414,295
All-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura RL,Acura,2010,300,271
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura RL,Acura,2011,300,271
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura TL,Acura,2010,280,254
All-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura TL SH-AWD,Acura,2010,305,273
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Acura TL SH-AWD MT,Acura,2010,305,273
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 BMW M3 Coupe,BMW,2010,414,295
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 BMW M3 Coupe,BMW,2011,414,295
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura TL,Acura,2011,280,254
All-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura TL SH-AWD,Acura,2011,305,273
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Acura TL SH-AWD MT,Acura,2011,305,273
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 BMW M3 Sedan,BMW,2010,414,295
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 BMW M3 Sedan,BMW,2011,414,295
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 Chevrolet Express LS 3500,Chevrolet,2011,324,373
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 Chevrolet Express 1500,Chevrolet,2011,195,260
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 Chevrolet Express 1500 FFV,Chevrolet,2011,310,334
All-wheel drive,4 Speed Automatic,E85,Automatic transmission,2011 Chevrolet Express 1500 FFV AWD,Chevrolet,2011,310,334
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 Chevrolet Express 2500,Chevrolet,2011,280,295
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 Chevrolet Express 2500 6.0L,Chevrolet,2011,324,373
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2011 Chevrolet Express 3500,Chevrolet,2011,280,295
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Nissan Sentra 2.0 135 hp,Nissan,2012,135,142
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura TSX AT,Acura,2010,201,170
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Acura TSX MT,Acura,2010,201,172
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Acura TSX V6,Acura,2010,280,254
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Nissan Sentra 2.0 135 hp,Nissan,2011,135,142
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura TSX AT,Acura,2011,201,170
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Acura TSX MT,Acura,2011,201,172
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura TSX V6,Acura,2011,280,254
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Acura TSX Sport Wagon,Acura,2011,201,170
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 Chevrolet Express 1500,Chevrolet,2010,195,260
Rear-wheel drive,4 Speed Automatic,E85,Automatic transmission,2010 Chevrolet Express 1500 FFV,Chevrolet,2010,310,334
All-wheel drive,4 Speed Automatic,E85,Automatic transmission,2010 Chevrolet Express 1500 FFV AWD,Chevrolet,2010,310,334
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon Hybrid,GMC,2011,332,367
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon Hybrid 4WD,GMC,2011,332,367
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon Hybrid Denali,GMC,2011,332,367
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Yukon Hybrid Denali 4WD,GMC,2011,332,367
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon Hybrid,GMC,2010,332,367
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon Hybrid 4WD,GMC,2010,332,367
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon Hybrid Denali,GMC,2010,332,367
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2010 GMC Yukon Hybrid Denali 4WD,GMC,2010,332,367
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera Cabriolet,Porsche,2010,345,288
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera 4 Cabriolet,Porsche,2010,345,288
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Turbo Cabriolet,Porsche,2010,500,480
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera S Cabriolet,Porsche,2010,385,310
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche 911 Carrera 4S Cabriolet,Porsche,2010,385,310
Rear-wheel drive,4 Speed Automatic,E85,Automatic transmission,2011 GMC Savana Passenger 1500 LS,GMC,2011,310,334
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Savana Passenger 1500 LT,GMC,2011,310,334
All-wheel drive,4 Speed Automatic,E85,Automatic transmission,2011 GMC Savana Passenger 1500 LS AWD,GMC,2011,310,334
All-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Savana Passenger 1500 LT AWD,GMC,2011,310,334
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Porsche Boxster S,Porsche,2011,310,266
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Porsche Boxster Spyder,Porsche,2011,320,273
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Porsche Boxster,Porsche,2011,255,214
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Dodge Viper SRT10 Coup,Dodge,2010,600,560
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Dodge Viper SRT10 Convertible,Dodge,2010,600,560
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche Boxster S,Porsche,2010,310,266
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche Boxster,Porsche,2010,255,214
All-wheel drive,8 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Porsche Cayenne S Hybrid,Porsche,2011,380,427
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2011 Porsche Cayenne,Porsche,2011,300,295
All-wheel drive,8 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Porsche Cayenne Turbo,Porsche,2011,500,516
All-wheel drive,8 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Porsche Cayenne Tiptronic,Porsche,2011,300,295
All-wheel drive,8 Speed Automatic Select Shift,Gasoline,Automatic transmission,2011 Porsche Cayenne S,Porsche,2011,400,369
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne Turbo S,Porsche,2010,550,553
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne Turbo,Porsche,2010,500,516
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne S Transsyberia Tiptronic,Porsche,2010,405,369
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne GTS Tiptronic,Porsche,2010,405,369
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche Cayenne GTS,Porsche,2010,405,369
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Porsche Cayenne,Porsche,2010,290,273
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne S,Porsche,2010,385,369
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2010 Porsche Cayenne Tiptronic,Porsche,2010,290,273
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2010 Nissan Sentra 2.0 135 hp,Nissan,2010,135,142
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2011 GMC Savana Passenger 2500 LS,GMC,2011,280,295
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2011 GMC Savana Passenger 2500 LS 6L,GMC,2011,324,373
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2011 GMC Savana Passenger 2500 LT,GMC,2011,280,295
